Datetime,eur-usd,ibus500
2021-01-12 15:00:00+00:00,0.0003703246512776204,0.0008419601358187201
2021-01-12 16:00:00+00:00,0.0010282987824943302,-0.0021530789159944774
2021-01-12 17:00:00+00:00,0.0004930763857500242,-0.0008009136738884592
2021-01-12 18:00:00+00:00,0.0010267362109326328,0.0023044724959624396
2021-01-12 19:00:00+00:00,0.0010667104291459673,-0.00032488329849922337
2021-01-12 20:00:00+00:00,0.00045081967213111973,-3.289361153435699e-05
2021-01-13 08:00:00+00:00,-0.0011879890213427613,0.0014394717901686782
2021-01-13 09:00:00+00:00,-0.00012304158805687138,0.0005229307773668701
2021-01-13 10:00:00+00:00,-0.0009844538332169916,-0.0021641695984073728
2021-01-13 11:00:00+00:00,-0.0011907205912544683,-0.0005264231520902829
2021-01-13 12:00:00+00:00,0.0008221655841487152,-0.0024965599878858935
2021-01-13 13:00:00+00:00,-0.0009447137106711745,0.0019747897495738798
2021-01-13 14:00:00+00:00,0.00020556674752270077,0.001380682304738201
2021-01-13 15:00:00+00:00,-0.0003288391976322691,0.0025075878872715673
2021-01-13 16:00:00+00:00,-0.00016447368421046438,-0.0003963259794304008
2021-01-13 17:00:00+00:00,0.0006168777759500976,0.001423138071962926
2021-01-13 18:00:00+00:00,-0.0003287986519254771,0.0003539679147750441
2021-01-13 19:00:00+00:00,-0.0006167002425687684,0.00026472673517230483
2021-01-13 20:00:00+00:00,4.113871976296757e-05,-0.0015958011301625552
2021-01-14 08:00:00+00:00,0.0003290962195072744,0.0027216597662835795
2021-01-14 09:00:00+00:00,0.0006579759016325237,-0.0002591253342129063
2021-01-14 10:00:00+00:00,-8.21929067521543e-05,-0.001047242414365046
2021-01-14 11:00:00+00:00,-0.0011507952817394473,0.00022932443641887623
2021-01-14 12:00:00+00:00,-0.0017693288894373715,-3.2753122682693814e-05
2021-01-14 13:00:00+00:00,-0.0008244023083265883,0.00019390483727077523
2021-01-14 14:00:00+00:00,-0.00024752475247524774,0.0007859482924619243
2021-01-14 15:00:00+00:00,0.0015267805562431125,-2.0942161676140714e-05
2021-01-14 16:00:00+00:00,0.001565654484776191,-0.0010235695876795736
2021-01-14 17:00:00+00:00,0.0009050146036448936,0.0006918139282585667
2021-01-14 18:00:00+00:00,-0.0012329949447207333,-0.0010474782615527145
2021-01-14 19:00:00+00:00,0.00037035512941852033,-0.0009227474280381065
2021-01-14 20:00:00+00:00,0.0007404360345535377,-0.003594691925718485
2021-01-15 08:00:00+00:00,-0.002712923380466803,-0.003091527923159365
2021-01-15 09:00:00+00:00,0.0006594674800097788,0.0002007536185177905
2021-01-15 10:00:00+00:00,-0.0006178433149353069,-0.0002971085396916706
2021-01-15 11:00:00+00:00,-0.0006594403000452775,-0.00033021871045635365
2021-01-15 12:00:00+00:00,-0.00012372664659554555,-0.0008892424130312326
2021-01-15 13:00:00+00:00,-0.0004949678270911306,-0.00026714240938652267
2021-01-15 14:00:00+00:00,-0.001526906569824904,0.0007937043371972763
2021-01-15 15:00:00+00:00,-0.00037197768133911957,-0.004639487990863667
2021-01-15 16:00:00+00:00,0.00037211610022325203,0.0022415837692337792
2021-01-15 17:00:00+00:00,-0.0002893159743749818,0.0012547583430828624
2021-01-15 18:00:00+00:00,-0.001074913180089343,0.00027657428997152067
2021-01-15 19:00:00+00:00,-0.000331098419005027,-0.0007329176605374021
2021-01-15 20:00:00+00:00,8.280202036936579e-05,-0.002420137450038329
2021-01-19 08:00:00+00:00,0.002608047690014992,0.006261438272809006
2021-01-19 09:00:00+00:00,0.0007432181345226052,0.0010551041321833488
2021-01-19 10:00:00+00:00,0.0008251846350619818,0.00013174900760049013
2021-01-19 11:00:00+00:00,-8.245042668098002e-05,0.0007903899125170089
2021-01-19 12:00:00+00:00,-0.00012368583797162103,-0.00046069665231485146
2021-01-19 13:00:00+00:00,0.0008246742536699436,-0.0008586076071053217
2021-01-19 14:00:00+00:00,-0.0007827949901120235,-0.001315378461270833
2021-01-19 15:00:00+00:00,0.0001649280501381245,0.00012273679292729156
2021-01-19 16:00:00+00:00,-0.00028857649338343005,-0.00017550527043641573
2021-01-19 17:00:00+00:00,-0.0002886597938143165,0.0028428925706005526
2021-01-19 18:00:00+00:00,4.124902033564304e-05,0.0010502307743938122
2021-01-19 19:00:00+00:00,0.00028873123246997423,-0.0007783011736308687
2021-01-19 20:00:00+00:00,0.00012370623891788668,-0.0006026006560189145
2021-01-20 08:00:00+00:00,0.000700915312938033,0.0025777369365478364
2021-01-20 09:00:00+00:00,-0.0006592229409583261,0.0007248479723296342
2021-01-20 10:00:00+00:00,-0.000494743351886151,0.0011783369702569324
2021-01-20 11:00:00+00:00,-0.0007837313863795492,-0.0011114183821785417
2021-01-20 12:00:00+00:00,-0.0011145970937912475,0.00045923260918900866
2021-01-20 13:00:00+00:00,0.0007025664338553561,0.0015029685596288367
2021-01-20 14:00:00+00:00,-0.002188816387214021,0.0018988079414696823
2021-01-20 15:00:00+00:00,0.002069450767766101,0.0037224524792605074
2021-01-20 16:00:00+00:00,0.0004130353971334433,0.0004739984503896455
2021-01-20 17:00:00+00:00,-0.00033029189546263105,0.0018846829164167467
2021-01-20 18:00:00+00:00,0.0002478007681823158,0.0005144547494175811
2021-01-20 19:00:00+00:00,-0.0002064494818116991,0.000779076093660569
2021-01-20 20:00:00+00:00,0.0,-0.0008407471751284978
2021-01-21 08:00:00+00:00,0.002064921120013219,0.0019426174692733778
2021-01-21 09:00:00+00:00,0.0008654797230465139,0.00013219438795952776
2021-01-21 10:00:00+00:00,-0.00028824377187575134,0.00025917042139811386
2021-01-21 11:00:00+00:00,0.00037070598896127294,0.0009716372606047852
2021-01-21 12:00:00+00:00,0.0,-0.0006471293987002635
2021-01-21 13:00:00+00:00,0.0006587886523654607,-0.0020345972183909433
2021-01-21 14:00:00+00:00,-0.00012344155042576244,-0.0007436034530193814
2021-01-21 15:00:00+00:00,0.0001234567901233774,0.0024000031168871505
2021-01-21 16:00:00+00:00,-0.0007406493025551297,-0.0016868628108939188
2021-01-21 17:00:00+00:00,0.0004941321803582088,-0.00045422395836713925
2021-01-21 18:00:00+00:00,0.0005762028233937677,0.000586864365517803
2021-01-21 19:00:00+00:00,0.0003702027888610182,0.0016842990370429245
2021-01-21 20:00:00+00:00,0.0007401315789474783,-0.0014249719863461685
2021-01-22 08:00:00+00:00,0.0009039362314076094,-0.004567714650805299
2021-01-22 09:00:00+00:00,-0.0004926108374383453,-0.0022506789830631924
2021-01-22 10:00:00+00:00,-0.0004517824872679599,-0.0005198557465612152
2021-01-22 11:00:00+00:00,0.0006574351810000323,0.0001280712598945577
2021-01-22 12:00:00+00:00,-0.0010265675686773612,0.00019861570083246072
2021-01-22 13:00:00+00:00,0.00012331469911219806,0.00019857626046948518
2021-01-22 14:00:00+00:00,0.0006986971353417637,0.003295450241052489
2021-01-22 15:00:00+00:00,-0.00012321340561860517,-0.0004882024256500639
2021-01-22 16:00:00+00:00,0.00041076196344236315,0.002279390790479674
2021-01-22 17:00:00+00:00,-0.0008211866146582425,-0.00025990936960285094
2021-01-22 18:00:00+00:00,0.00012327922745014597,-0.0006525421195139325
2021-01-22 19:00:00+00:00,-0.00020544005259270914,0.0013423569550869985
2021-01-22 20:00:00+00:00,0.0001643858135043086,-0.00244989471687862
2021-01-25 08:00:00+00:00,0.00036980728931257367,0.003622664702979117
2021-01-25 09:00:00+00:00,-0.0020947999671404594,-0.0007136138051834218
2021-01-25 10:00:00+00:00,0.0008232146532209939,0.0009712078423733672
2021-01-25 11:00:00+00:00,-4.1126876413777325e-05,-0.0010377171260943507
2021-01-25 12:00:00+00:00,-0.0002878999753229694,-0.0022048426030646384
2021-01-25 13:00:00+00:00,-0.0005348253589501084,0.0004906139180791413
2021-01-25 14:00:00+00:00,-0.0021404462007079683,0.0012656054484769808
2021-01-25 15:00:00+00:00,0.0007837637158649713,-0.006264168101068557
2021-01-25 16:00:00+00:00,0.000535839413049688,0.0027269649246424166
2021-01-25 17:00:00+00:00,0.0006179451264727298,0.0017860891036831639
2021-01-25 18:00:00+00:00,-0.00012351270122290536,0.001093167831194064
2021-01-25 19:00:00+00:00,-0.0003294078893189001,-0.0002573938997645353
2021-01-25 20:00:00+00:00,0.0002059477716451763,0.00292308312452616
2021-01-26 08:00:00+00:00,-0.00024708643907256356,-0.002258527497118523
2021-01-26 09:00:00+00:00,-0.0007826337685875595,-0.0001299448903719913
2021-01-26 10:00:00+00:00,-0.00016489405556940895,0.0005198471129641558
2021-01-26 11:00:00+00:00,0.0008658365630414,0.0017509745316337533
2021-01-26 12:00:00+00:00,0.0005767250257466827,0.0013018587794426661
2021-01-26 13:00:00+00:00,0.0010292725101896938,0.00044806522586493536
2021-01-26 14:00:00+00:00,0.000246771407419466,-0.00093844451204117
2021-01-26 15:00:00+00:00,0.0006167763157896022,-0.0007346177267014697
2021-01-26 16:00:00+00:00,-0.0017259091843024876,-0.002079705625707473
2021-01-26 17:00:00+00:00,0.0009056106697402644,0.0009094936848657031
2021-01-26 18:00:00+00:00,0.0005346493933784391,0.0014525695162903585
2021-01-26 19:00:00+00:00,8.220979940798401e-05,0.00023720702340179756
2021-01-26 20:00:00+00:00,0.00020550760378146293,-0.0022237744294449913
2021-01-27 08:00:00+00:00,-0.0015615368810355523,-0.001478027651325764
2021-01-27 09:00:00+00:00,-0.0020990245709346933,0.0003928164025561731
2021-01-27 10:00:00+00:00,0.0006599026643572259,-0.0018852984427434327
2021-01-27 11:00:00+00:00,-0.001195284807518071,-0.005075170095055204
2021-01-27 12:00:00+00:00,-0.0007015227169560045,-0.0045144894424056226
2021-01-27 13:00:00+00:00,0.00028906508093817784,0.0024989642450825578
2021-01-27 14:00:00+00:00,-0.0035503447137018584,-0.006324987044337926
2021-01-27 15:00:00+00:00,0.0018643576252228566,0.005884651845670996
2021-01-27 16:00:00+00:00,0.0007857083781324103,-0.009114643152007496
2021-01-27 17:00:00+00:00,0.0014462212305275113,0.006215335133996636
2021-01-27 18:00:00+00:00,0.00020630467073790015,-0.003258298128354542
2021-01-27 19:00:00+00:00,-0.0016913493667753965,-0.008847956213249075
2021-01-27 20:00:00+00:00,0.0004132231404958553,0.0008848319285739148
2021-01-28 08:00:00+00:00,-0.0011565468814538349,-0.01033432788923816
2021-01-28 09:00:00+00:00,0.001488710611198485,0.0030888155549306795
2021-01-28 10:00:00+00:00,0.0,0.0022772902659924377
2021-01-28 11:00:00+00:00,-0.0005367908167479563,0.002007169609846482
2021-01-28 12:00:00+00:00,-0.0002891964470151942,0.0011351177384182343
2021-01-28 13:00:00+00:00,0.002438218034548356,0.006397473024833511
2021-01-28 14:00:00+00:00,8.245042668098002e-05,0.004073074103970065
2021-01-28 15:00:00+00:00,-0.000618327218764203,0.005764712094410873
2021-01-28 16:00:00+00:00,-4.124731892418687e-05,0.002050118977775517
2021-01-28 17:00:00+00:00,0.0002887431423501674,0.0022974082772189153
2021-01-28 18:00:00+00:00,0.0008247422680414118,0.00041033790150057925
2021-01-28 19:00:00+00:00,-0.000288421920065951,-0.0026125451807031963
2021-01-28 20:00:00+00:00,-0.0004533652062812532,-0.008093910314758812
2021-01-29 08:00:00+00:00,-0.000700973115619119,-0.009747054559474555
2021-01-29 09:00:00+00:00,-8.25252733651638e-05,-0.0006333544451482265
2021-01-29 10:00:00+00:00,0.0014855775182602837,0.0013315543695797682
2021-01-29 11:00:00+00:00,-0.0006180724380897562,0.0028980756777499117
2021-01-29 12:00:00+00:00,0.0005772243753607853,-0.002092542179671697
2021-01-29 13:00:00+00:00,0.0010301631778473208,0.00442418965301461
2021-01-29 14:00:00+00:00,0.0,-0.002714664623598817
2021-01-29 15:00:00+00:00,0.00024698472811102157,0.001127100520619484
2021-01-29 16:00:00+00:00,-0.0011523107946829203,-0.006805439572184047
2021-01-29 17:00:00+00:00,-0.0002472086028593168,-0.010024127951663853
2021-01-29 18:00:00+00:00,-0.0002472697300638371,0.0014353304635725816
2021-01-29 19:00:00+00:00,0.00012366544375286281,0.0026130607192793587
2021-01-29 20:00:00+00:00,0.00032973374000500044,-0.0019741876312034945
2021-02-01 08:00:00+00:00,-0.0037906880922949915,0.008715465909565623
2021-02-01 09:00:00+00:00,0.0004135991397138383,0.000703983585293555
2021-02-01 10:00:00+00:00,-0.0011575988093269762,-0.0010318718930376614
2021-02-01 11:00:00+00:00,0.00016556291390723565,0.0017371527531866437
2021-02-01 12:00:00+00:00,-0.0005379903989406465,-0.00033348851665637724
2021-02-01 13:00:00+00:00,0.0007867169061321899,-0.0004670396756876194
2021-02-01 14:00:00+00:00,0.00016549441456370495,-0.002341629608664797
2021-02-01 15:00:00+00:00,-0.00020683378836772182,0.000628933342432747
2021-02-01 16:00:00+00:00,-0.0013240100955770329,0.006234562370363905
2021-02-01 17:00:00+00:00,8.286033889870481e-05,0.0034980044628796225
2021-02-01 18:00:00+00:00,-0.00012428021044774695,-2.781232244808418e-05
2021-02-01 19:00:00+00:00,-0.00012429565793847797,0.0011429858020768346
2021-02-01 20:00:00+00:00,-0.0008287407284630621,-0.002259549174960296
2021-02-02 08:00:00+00:00,0.0025297557334218457,0.007787110760479887
2021-02-02 09:00:00+00:00,-0.0016546703069413304,0.0016801128320096392
2021-02-02 10:00:00+00:00,-0.00261042512637788,0.0004570858152348478
2021-02-02 11:00:00+00:00,-0.0006231564953677049,-0.002034940586299161
2021-02-02 12:00:00+00:00,0.0009145327569004547,0.00046043968042863703
2021-02-02 13:00:00+00:00,0.0007891020848906916,0.001117696020870751
2021-02-02 14:00:00+00:00,-0.002033448147072292,0.0032810441548682956
2021-02-02 15:00:00+00:00,0.0002910844976713456,0.0032284205744388395
2021-02-02 16:00:00+00:00,-0.0007067137809186885,0.0025577216441974304
2021-02-02 17:00:00+00:00,0.0,-0.00012235329644516568
2021-02-02 18:00:00+00:00,-8.320159747066125e-05,-0.0009346852857363697
2021-02-02 19:00:00+00:00,0.0001664170411050936,0.0012639177541353686
2021-02-02 20:00:00+00:00,0.001414309484192966,-0.004271073949962512
2021-02-03 08:00:00+00:00,-0.00045692448284462284,0.004061985798732959
2021-02-03 09:00:00+00:00,-0.0007064788264140587,-0.0009163671768731563
2021-02-03 10:00:00+00:00,-0.0001663478333194801,0.0009093905650077172
2021-02-03 11:00:00+00:00,-0.00037434489643106694,0.0003254170219135766
2021-02-03 12:00:00+00:00,-0.000457703990346614,-0.0016890155433672005
2021-02-03 13:00:00+00:00,0.0004995420864206679,0.0011131430388804375
2021-02-03 14:00:00+00:00,0.0008321544478655518,-0.00022784945270559742
2021-02-03 15:00:00+00:00,-0.0013303400681800026,-0.0031346206939663057
2021-02-03 16:00:00+00:00,0.0010823411872449284,0.002683322250803144
2021-02-03 17:00:00+00:00,0.0002495009980041374,0.0005289743760121812
2021-02-03 18:00:00+00:00,4.1573127130600795e-05,0.0011615657176640148
2021-02-03 19:00:00+00:00,-0.00016628559551024047,-0.0007986254277654314
2021-02-03 20:00:00+00:00,0.0006236746912811064,-0.0029913812292780007
2021-02-04 08:00:00+00:00,-0.003282639408293986,0.0021281901635834544
2021-02-04 09:00:00+00:00,-0.0006253387251425879,-0.0010422923134850715
2021-02-04 10:00:00+00:00,0.00016686133822796378,0.0009129573427202331
2021-02-04 11:00:00+00:00,-4.170837504180458e-05,-0.0022125537013365504
2021-02-04 12:00:00+00:00,0.00045881126173097364,0.00241334863876963
2021-02-04 13:00:00+00:00,-0.000750437755357436,0.00032569513111835313
2021-02-04 14:00:00+00:00,-0.0002503337783711368,0.0026698305243677556
2021-02-04 15:00:00+00:00,-0.00020866371755268176,0.00098195973705284
2021-02-04 16:00:00+00:00,-0.0003339316274993953,0.00082528271772353
2021-02-04 17:00:00+00:00,-0.0011691511127811527,0.00045379051214800015
2021-02-04 18:00:00+00:00,0.00020902136198297505,0.001150809130270769
2021-02-04 19:00:00+00:00,0.000250773217420619,0.0003249111025100948
2021-02-04 20:00:00+00:00,0.0,0.0022167009588882625
2021-02-05 08:00:00+00:00,0.0015460471335448922,0.0021640242587637193
2021-02-05 09:00:00+00:00,-0.0006258083357670863,0.001062926539536324
2021-02-05 10:00:00+00:00,-0.00025048008683303813,0.0008661697023362169
2021-02-05 11:00:00+00:00,0.0005010856856522139,0.0009027116067881202
2021-02-05 12:00:00+00:00,0.0007929883138564353,-0.0008350902347117328
2021-02-05 13:00:00+00:00,0.001209391550940353,-0.0003883200528732589
2021-02-05 14:00:00+00:00,0.0014578473842052908,-0.0013480712162354802
2021-02-05 15:00:00+00:00,0.00020796073701268014,0.001442631566066721
2021-02-05 16:00:00+00:00,0.000914836992681467,-0.0010135321982973622
2021-02-05 17:00:00+00:00,0.0002492729538845495,0.0029020549999936307
2021-02-05 18:00:00+00:00,0.00037381624854626594,-0.002172168766729321
2021-02-05 19:00:00+00:00,0.0,-0.00020842634251649894
2021-02-05 20:00:00+00:00,0.0005397550342536306,0.00046326620691794496
2021-02-08 08:00:00+00:00,-0.0014938999087061866,0.002258663246944126
2021-02-08 09:00:00+00:00,-0.0002493558307704591,0.0006442447257275496
2021-02-08 10:00:00+00:00,0.0003741270369137517,-0.0005771383939392472
2021-02-08 11:00:00+00:00,-0.0002077706212340047,0.0010907798305825889
2021-02-08 12:00:00+00:00,-0.00029093931837076425,0.0
2021-02-08 13:00:00+00:00,0.0009146468216023607,0.0004460915077251215
2021-02-08 14:00:00+00:00,0.0015784008307373476,0.0011531705141987203
2021-02-08 15:00:00+00:00,-0.0007879567038526769,-0.00026876319019342176
2021-02-08 16:00:00+00:00,-0.00020752054453399005,-0.0016744607609067153
2021-02-08 17:00:00+00:00,0.0002490763418987463,0.0003257082551655355
2021-02-08 18:00:00+00:00,0.00020751193193624395,-0.000579418095022044
2021-02-08 19:00:00+00:00,0.0004564315352695303,0.0013647306901509726
2021-02-08 20:00:00+00:00,-0.0002903239185433337,0.003106166862002935
2021-02-09 08:00:00+00:00,0.003775307002987116,-0.0006371866739877108
2021-02-09 09:00:00+00:00,0.00103327133705311,-0.0005749836129670394
2021-02-09 10:00:00+00:00,-0.0004954582989266099,-0.0005113905860664181
2021-02-09 11:00:00+00:00,0.00012392597488442014,0.00031978265012844176
2021-02-09 12:00:00+00:00,-0.0005369460162736317,-0.0006393608437517129
2021-02-09 13:00:00+00:00,0.00024795437639468787,0.00025590795502683505
2021-02-09 14:00:00+00:00,-0.0008676251859196515,0.0006076258968878978
2021-02-09 15:00:00+00:00,0.0005375677128560685,-0.00027230678363499017
2021-02-09 16:00:00+00:00,0.000578608034385697,6.138162362057109e-05
2021-02-09 17:00:00+00:00,4.130524576639871e-05,0.0016572021160015105
2021-02-09 18:00:00+00:00,0.0,-0.0008961660179462871
2021-02-09 19:00:00+00:00,0.0010738920325472634,0.0010937410159268524
2021-02-09 20:00:00+00:00,-0.0001650369270125296,-0.0012150745828605203
2021-02-10 08:00:00+00:00,0.0018982379399994365,0.003626656307225584
2021-02-10 09:00:00+00:00,-0.0016475143127805403,-0.00044819239677251765
2021-02-10 10:00:00+00:00,0.0004538141012415675,6.369223910063226e-05
2021-02-10 11:00:00+00:00,-8.247422680407457e-05,-0.00038212909594625977
2021-02-10 12:00:00+00:00,-0.0006186077202243734,0.0001274250581377867
2021-02-10 13:00:00+00:00,0.0009903850121735225,0.0016588628762541635
2021-02-10 14:00:00+00:00,-0.00032980170672380904,-0.001462774922186716
2021-02-10 15:00:00+00:00,0.0005361045816323351,-0.004713213685643924
2021-02-10 16:00:00+00:00,4.1216717500569544e-05,-0.0005401067670770532
2021-02-10 17:00:00+00:00,0.0005770102625397566,0.00013830107375412126
2021-02-10 18:00:00+00:00,-0.0007002512666309801,0.0002804050636799893
2021-02-10 19:00:00+00:00,-4.122011541640713e-05,0.0029171872119932996
2021-02-10 20:00:00+00:00,-0.0007832144771012794,-0.0017076977859915576
2021-02-11 08:00:00+00:00,0.00028877887788780754,0.0023012811743694517
2021-02-11 09:00:00+00:00,0.0005773910174453611,0.0001862309033602294
2021-02-11 10:00:00+00:00,-0.000535839413049799,-6.376583146183723e-05
2021-02-11 11:00:00+00:00,0.00028868360277134464,-0.00022319464230824426
2021-02-11 12:00:00+00:00,0.000659657802514868,-9.567620111905484e-05
2021-02-11 13:00:00+00:00,0.0007004243747683603,0.0003240544054174954
2021-02-11 14:00:00+00:00,-0.0007411067193675569,-0.001976856746756961
2021-02-11 15:00:00+00:00,-0.00045323444581790717,0.0006364030194641046
2021-02-11 16:00:00+00:00,-0.0002473308875056146,-0.00025797520117598616
2021-02-11 17:00:00+00:00,8.246402506895123e-05,-0.0030811720206075366
2021-02-11 18:00:00+00:00,0.00028860028860044906,0.0005279296572173742
2021-02-11 19:00:00+00:00,0.0,0.0006710902270565811
2021-02-11 20:00:00+00:00,0.00012365015250170863,0.0024701059585865437
2021-02-12 08:00:00+00:00,-0.0024314856789614536,-0.003863276277874972
2021-02-12 09:00:00+00:00,0.00045443278525980624,0.0014687656601051202
2021-02-12 10:00:00+00:00,4.129330635516126e-05,0.0003839297255030516
2021-02-12 11:00:00+00:00,-0.00016516640515318315,6.396373000661093e-05
2021-02-12 12:00:00+00:00,0.0004542826464026817,0.0002558385556379328
2021-02-12 13:00:00+00:00,-0.00210526315789461,-0.0011458635731760314
2021-02-12 14:00:00+00:00,0.0004136675767352216,0.0017924657543015865
2021-02-12 15:00:00+00:00,0.002274230896460505,0.002343928726162847
2021-02-12 16:00:00+00:00,0.0004538141012415675,0.000225684416682137
